"ensembl_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","hgnc_symbol","description","gene_biotype"
"ENSG00000100889",2501.4060377825,-0.00860020336176029,0.131430211802016,0.876055788977054,0.975296904278301,"PCK2","chromodomain helicase DNA binding protein 8","protein_coding"
"ENSG00000100890",184.948996469473,0.421163250473856,0.236976684394196,0.00536584595649665,0.0859009367699932,"PRORP","phosphoenolpyruvate carboxykinase 2, mitochondrial","protein_coding"
"ENSG00000100897",1513.63583656475,-0.182377653112924,0.115480731560275,0.0395934966479138,0.264082939364554,"DCAF11","protein only RNase P catalytic subunit","protein_coding"
"ENSG00000100902",277.921674804333,0.0951691886804689,0.129975840253468,0.267100572225453,0.646765976732986,"PSMA6","DDB1 and CUL4 associated factor 11","protein_coding"
"ENSG00000100906",4658.00536551424,-0.120205628023758,0.176155516030006,0.166710510632079,0.523831775169475,"NFKBIA","proteasome 20S subunit alpha 6","protein_coding"
"ENSG00000100908",170.260427616627,-0.0163300019381093,0.146582869133292,0.772980574204258,0.94398814275532,"EMC9","NFKB inhibitor alpha","protein_coding"
"ENSG00000100911",1995.58470838509,0.157148181060158,0.192213872737914,0.0967126523173301,0.410016794323922,"PSME2","ER membrane protein complex subunit 9","protein_coding"
"ENSG00000100916",306.27091047118,-0.108316596116537,0.126912218326927,0.213137269152335,0.589811110444329,"BRMS1L","proteasome activator subunit 2","protein_coding"
"ENSG00000100918",125.439316180444,0.147776019551702,0.191058943233625,0.107263658077924,0.430897818147723,"REC8","BRMS1 like transcriptional repressor","protein_coding"
"ENSG00000100926",183.68382455865,-0.0530567683897449,0.127244920494448,0.509322277084251,0.82653563296278,"TM9SF1","REC8 meiotic recombination protein","protein_coding"
"ENSG00000100934",8132.88879770139,-0.0251957325254789,0.131638958183546,0.734279647500432,0.929362934467992,"SEC23A","transmembrane 9 superfamily member 1","protein_coding"
"ENSG00000100938",1145.56085734107,0.0396800081607502,0.113512650240933,0.622615160714122,0.882006539494382,"GMPR2","SEC23 homolog A, COPII coat complex component","protein_coding"
"ENSG00000100941",3161.76311772768,0.393727901793571,0.150560835289332,0.000962392032388409,0.0288769688660875,"PNN","guanosine monophosphate reductase 2","protein_coding"
"ENSG00000100949",901.920678890157,0.301629533008894,0.150273477529485,0.00667300974206414,0.0981493597050235,"RABGGTA","pinin, desmosome associated protein","protein_coding"
"ENSG00000100968",3818.64010425196,0.0363381181946756,0.154410853848925,0.475425649722304,0.806861174776886,"NFATC4","Rab geranylgeranyltransferase subunit alpha","protein_coding"
"ENSG00000100979",4864.96941035081,-0.0949820616344977,0.193870991109844,0.0467309600045488,0.287512303621372,"PLTP","nuclear factor of activated T cells 4","protein_coding"
"ENSG00000100982",807.993487824611,-0.392257156728701,0.158868706911524,0.00138180959051747,0.0368560007387699,"PCIF1","phospholipid transfer protein","protein_coding"
"ENSG00000100983",1944.94588452119,0.0958745694085116,0.141738672694232,0.259938701858387,0.641772364452002,"GSS","phosphorylated CTD interacting factor 1","protein_coding"
"ENSG00000100985",63592.3745444495,0.0451031954925628,0.15682679064842,0.393620197446014,0.752380094414887,"MMP9","glutathione synthetase","protein_coding"
"ENSG00000100991",4567.97824035908,0.0281110198990366,0.11223410324262,0.73859317201204,0.930600058601669,"TRPC4AP","matrix metallopeptidase 9","protein_coding"
"ENSG00000100994",4792.54639465399,-0.0937938262325545,0.14194428247175,0.265013847813971,0.645161331284897,"PYGB","transient receptor potential cation channel subfamily C member 4 associated protein","protein_coding"
"ENSG00000100997",3530.77796289209,0.346585112321141,0.160110554955223,0.00317257451466326,0.06269726865292,"ABHD12","glycogen phosphorylase B","protein_coding"
"ENSG00000101000",714.048717919105,-0.232811858283213,0.424548391489669,0.0179807333198265,0.174805414458134,"PROCR","abhydrolase domain containing 12, lysophospholipase","protein_coding"
"ENSG00000101003",191.073979039213,-0.0947502578607654,0.188776754693436,0.0856787379064828,0.386717959791824,"GINS1","protein C receptor","protein_coding"
"ENSG00000101004",403.849995605219,-0.0343727118998514,0.154083563148981,0.488882722347677,0.815296188412841,"NINL","GINS complex subunit 1","protein_coding"
"ENSG00000101017",947.760972359617,0.0359260917379307,0.154374070912923,0.472724632323938,0.804764282477634,"CD40","ninein like","protein_coding"
"ENSG00000101019",1204.70056313443,0.0301339475806077,0.0992450511310133,0.701747639918679,0.915259777193023,"UQCC1","CD40 molecule","protein_coding"
"ENSG00000101040",1256.95539226937,-0.0738284892191134,0.121425108750198,0.374156889445638,0.739420466043459,"ZMYND8","ubiquinol-cytochrome c reductase complex assembly factor 1","protein_coding"
"ENSG00000101049",8.94254711115735,0.0168466570662354,0.157967690584752,0.422656084663166,0.772203610494915,"SGK2","zinc finger MYND-type containing 8","protein_coding"
"ENSG00000101052",905.380777693944,-0.211220578215928,0.132328834377714,0.0297545846375717,0.227132511711067,"IFT52","serum/glucocorticoid regulated kinase 2","protein_coding"
"ENSG00000101057",432.095863282204,-0.0890709192348063,0.190716593056204,0.0375227383018427,0.256889710429163,"MYBL2","intraflagellar transport 52","protein_coding"
"ENSG00000101079",1655.27930006348,-0.0598649928796497,0.133892460151562,0.450681170009915,0.792936326497056,"NDRG3","MYB proto-oncogene like 2","protein_coding"
"ENSG00000101082",2.67271185110149,0.0121478746696907,0.158445575735487,0.337383343337295,NA,"SLA2","NDRG family member 3","protein_coding"
"ENSG00000101084",310.908348873504,0.0227973750674496,0.126459172900275,0.768804032503329,0.942515672914715,"RAB5IF","Src like adaptor 2","protein_coding"
"ENSG00000101096",87.9714776010318,0.0796986192430856,0.177316308303918,0.127762576615862,0.464362898803178,"NFATC2","RAB5 interacting factor","protein_coding"
"ENSG00000101098",10.932898456992,-0.00990184098462405,0.157056043260705,0.646581550577425,0.89248991596911,"RIMS4","nuclear factor of activated T cells 2","protein_coding"
"ENSG00000101104",659.838242114216,0.126666691454603,0.222280640046341,0.0415144267605707,0.270231480515467,"PABPC1L","regulating synaptic membrane exocytosis 4","protein_coding"
"ENSG00000101109",2555.67389766187,-0.127217192307238,0.108468632438253,0.127990130050875,0.464910229862088,"STK4","poly(A) binding protein cytoplasmic 1 like","protein_coding"
"ENSG00000101115",39.0711552379787,0.0355914265966659,0.159479703454093,0.3265186786651,0.70291892311344,"SALL4","serine/threonine kinase 4","protein_coding"
"ENSG00000101126",2900.64006696728,-0.331850404352041,0.0907461634217724,4.1817200014827e-05,0.00328056839250517,"ADNP","spalt like transcription factor 4","protein_coding"
"ENSG00000101132",587.79603781852,0.288175005720044,0.15134861563292,0.00897458955666093,0.116443361349711,"PFDN4","activity dependent neuroprotector homeobox","protein_coding"
"ENSG00000101134",498.572306916032,-0.156377357888577,0.217897734475096,0.0779273453726895,0.369298993944529,"DOK5","prefoldin subunit 4","protein_coding"
"ENSG00000101138",786.46056299073,-0.257572778303728,0.122704222362116,0.00741223121469274,0.104334059457411,"CSTF1","docking protein 5","protein_coding"
"ENSG00000101146",898.05120845895,-0.190210185939138,0.167021782923783,0.0602546966384822,0.324305201212526,"RAE1","cleavage stimulation factor subunit 1","protein_coding"
"ENSG00000101150",5946.94074103204,0.0995034256391621,0.131231717845337,0.251054025390726,0.632814281112887,"TPD52L2","ribonucleic acid export 1","protein_coding"
"ENSG00000101152",4256.29626415036,0.0389941410200715,0.117529709787319,0.628321324641104,0.883924547994425,"DNAJC5","TPD52 like 2","protein_coding"
"ENSG00000101158",7.565448502733,0.0085340138101811,0.155682737831758,0.767526830554451,NA,"NELFCD","DnaJ heat shock protein family (Hsp40) member C5","protein_coding"
"ENSG00000101160",53029.5813067563,0.1498641078138,0.183558439533802,0.110020039036788,0.434754284218202,"CTSZ","negative elongation factor complex member C/D","protein_coding"
"ENSG00000101161",2398.98084889542,-0.0948712968567263,0.114589327533093,0.256534133509688,0.637359814266614,"PRPF6","cathepsin Z","protein_coding"
"ENSG00000101162",7.96539676917013,0.0110095439001257,0.156737284346144,0.650421097964091,0.894168649469372,"TUBB1","pre-mRNA processing factor 6","protein_coding"
"ENSG00000101166",1671.52919823794,0.0288240058651284,0.11795035178099,0.719181968475308,0.923473811727443,"PRELID3B","tubulin beta 1 class VI","protein_coding"
"ENSG00000101181",665.429236632924,-0.0781928567000419,0.129039589792447,0.348805165286777,0.720019046056154,"MTG2","PRELI domain containing 3B","protein_coding"
"ENSG00000101182",4151.97421350512,0.000304978165735173,0.115839272164385,0.99953712906516,0.999898888835574,"PSMA7","mitochondrial ribosome associated GTPase 2","protein_coding"
"ENSG00000101187",81.4400852299842,-0.0292104694038287,0.160302437004763,0.21947774907483,0.596081456105073,"SLCO4A1","proteasome 20S subunit alpha 7","protein_coding"
"ENSG00000101188",4.60050189847459,-0.0164226307543221,0.158603112312551,0.271834795822613,NA,"NTSR1","solute carrier organic anion transporter family member 4A1","protein_coding"
"ENSG00000101189",643.816482395332,-0.0406470810764849,0.105901600380044,0.608494217662801,0.874880391285983,"MRGBP","neurotensin receptor 1","protein_coding"
"ENSG00000101190",468.171129362975,-0.105527534566343,0.123556662130237,0.221116854375999,0.597985021030923,"TCFL5","MRG domain binding protein","protein_coding"
"ENSG00000101191",2212.37593249053,-0.0789980877418955,0.117664593202567,0.340010621890878,0.714735008744108,"DIDO1","transcription factor like 5","protein_coding"
"ENSG00000101193",1632.97031883052,-0.172074462039373,0.129811217037312,0.064702613661822,0.337292481025927,"GID8","death inducer-obliterator 1","protein_coding"
"ENSG00000101194",3099.89978212927,0.676906959719234,0.375326629425374,0.00272361931126385,0.0564084904671125,"SLC17A9","GID complex subunit 8 homolog","protein_coding"
"ENSG00000101197",29.7158581388937,-0.029261200328722,0.161174153264251,0.0813649852982382,0.377865884886195,"BIRC7","solute carrier family 17 member 9","protein_coding"
"ENSG00000101199",4266.12332003524,0.493854706120604,0.192419823980227,0.000773361115154996,0.025206564979926,"ARFGAP1","baculoviral IAP repeat containing 7","protein_coding"
"ENSG00000101203",1.27280181603055,0.00866925317016925,0.158226408507532,0.258466398279853,NA,"COL20A1","ARF GTPase activating protein 1","protein_coding"
"ENSG00000101210",5.62604591356393,0.0277761749274262,0.161383470119494,0.0148692915345813,NA,"EEF1A2","collagen type XX alpha 1 chain","protein_coding"
"ENSG00000101213",74.6380190874083,0.00522821736779976,0.153387867194986,0.893137539392349,0.981355042169779,"PTK6","eukaryotic translation elongation factor 1 alpha 2","protein_coding"
"ENSG00000101216",584.597756277142,-0.063309701882876,0.132060193944225,0.430672053302874,0.777572487849897,"GMEB2","protein tyrosine kinase 6","protein_coding"
"ENSG00000101220",731.427300954181,-0.196433500370975,0.197565870268077,0.0595316114979711,0.322554347476181,"ADISSP","glucocorticoid modulatory element binding protein 2","protein_coding"
"ENSG00000101222",1.9107654992726,-0.00199651675005923,0.157359827917228,0.891798913986796,NA,"SPEF1","adipose secreted signaling protein","protein_coding"
"ENSG00000101224",2012.86686988468,-0.949148196310462,0.152749103625884,2.90445258365744e-11,2.77023630110737e-08,"CDC25B","sperm flagellar 1","protein_coding"
"ENSG00000101230",174.579699988677,-0.0440134580766494,0.164198252012587,0.147935434655103,0.497658427105953,"ISM1","cell division cycle 25B","protein_coding"
"ENSG00000101236",1330.47412656846,-0.336090947082347,0.362246717323421,0.0180561411588646,0.175167767709285,"RNF24","isthmin 1","protein_coding"
"ENSG00000101246",1193.93864416101,0.0828587171671314,0.13685095325354,0.321513291898056,0.697887337321511,"ARFRP1","ring finger protein 24","protein_coding"
"ENSG00000101247",283.607937922691,0.140917531968927,0.162891306472281,0.130737884233105,0.469526741591819,"NDUFAF5","ARF related protein 1","protein_coding"
"ENSG00000101255",1706.04041592531,-0.00727850093744336,0.15247146848729,0.862409936780393,0.971472019996727,"TRIB3","NADH:ubiquinone oxidoreductase complex assembly factor 5","protein_coding"
"ENSG00000101265",1686.2432376369,0.0954649386084026,0.196603417405821,0.0305821960338791,0.230770542815462,"RASSF2","tribbles pseudokinase 3","protein_coding"
"ENSG00000101266",3628.03727209514,-0.0815018221640854,0.12063355577528,0.325681247582603,0.702275096915221,"CSNK2A1","Ras association domain family member 2","protein_coding"
"ENSG00000101278",2.52619901195336,0.0116236002986493,0.157878553767117,0.463241021484712,NA,"RPS10P5","casein kinase 2 alpha 1","transcribed_processed_pseudogene"
"ENSG00000101280",22.0562650504407,2.3750510656511,0.715334220192054,3.73831578370144e-05,0.00307393527673139,"ANGPT4","ribosomal protein S10 pseudogene 5","protein_coding"
"ENSG00000101282",3.31001508761294,0.0103457015759296,0.157817944160347,0.500513337659381,NA,"RSPO4","angiopoietin 4","protein_coding"
"ENSG00000101290",1866.96469803066,-0.0233909317712396,0.104914464960919,0.764123294851135,0.940712855285475,"CDS2","R-spondin 4","protein_coding"
"ENSG00000101294",6613.72825971764,0.022963596808988,0.102443240392774,0.772190844413417,0.94398814275532,"HM13","CDP-diacylglycerol synthase 2","protein_coding"
"ENSG00000101298",450.313979058917,0.0437066912488635,0.148737845602637,0.496236814008317,0.819284500276279,"SNPH","histocompatibility minor 13","protein_coding"
"ENSG00000101306",4.82796371489843,0.00218783568205191,0.157081629664163,0.902100653925876,NA,"MYLK2","syntaphilin","protein_coding"
"ENSG00000101307",1183.64337617779,0.0057364053731643,0.156852848066078,0.801474402088156,0.951467094122079,"SIRPB1","myosin light chain kinase 2","protein_coding"
"ENSG00000101310",2429.97299681723,-0.0249718877595972,0.136221092776979,0.718203891432923,0.92293936466795,"SEC23B","signal regulatory protein beta 1","protein_coding"
"ENSG00000101311",104.371829239582,-0.021564907836554,0.150147758297793,0.674384829064658,0.903200197495362,"FERMT1","SEC23 homolog B, COPII coat complex component","protein_coding"
"ENSG00000101333",1074.86017879312,0.0631071296874568,0.171323814055906,0.117471818740684,0.445649140854706,"PLCB4","FERM domain containing kindlin 1","protein_coding"
"ENSG00000101335",21170.9061364124,0.245565748747308,0.425431672520549,0.0206800838336999,0.187292901952973,"MYL9","phospholipase C beta 4","protein_coding"
"ENSG00000101336",2951.31477619344,-0.0567801550381723,0.170437564525329,0.0596090116818082,0.322554347476181,"HCK","myosin light chain 9","protein_coding"
"ENSG00000101337",3514.73457903693,-0.0273488099758089,0.0823248756297337,0.690911578468442,0.910331512651236,"TM9SF4","HCK proto-oncogene, Src family tyrosine kinase","protein_coding"
"ENSG00000101342",8.3559786832679,0.0254904280158086,0.160005470649979,0.176862630144206,0.53983646156195,"TLDC2","transmembrane 9 superfamily member 4","protein_coding"
"ENSG00000101343",1156.96469537902,-0.12998616860334,0.131800742736193,0.148309965178114,0.498159825901043,"CRNKL1","TBC/LysM-associated domain containing 2","protein_coding"
"ENSG00000101346",3444.6656932046,-0.0599015607204194,0.117689199029804,0.463343547746179,0.800522659938703,"POFUT1","crooked neck pre-mRNA splicing factor 1","protein_coding"
"ENSG00000101347",7817.0328863418,-0.247827513570131,0.17119537578066,0.0278902580275132,0.21974257019909,"SAMHD1","protein O-fucosyltransferase 1","protein_coding"
"ENSG00000101350",3272.34644044652,0.0323716107012177,0.110521458429025,0.685263228927167,0.908969421359839,"KIF3B","SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1","protein_coding"
"ENSG00000101353",35.8776868527596,-0.0822450498001757,0.17128995371545,0.193400586995726,0.562027812305411,"MROH8","kinesin family member 3B","protein_coding"
"ENSG00000101361",2627.18347116608,-0.0662864096865757,0.131009048809024,0.417330405853222,0.76858349744635,"NOP56","maestro heat like repeat family member 8","protein_coding"
"ENSG00000101363",1092.90883383766,0.0600571021424283,0.119803786438372,0.466426923948907,0.801616923527166,"MANBAL","NOP56 ribonucleoprotein","protein_coding"
"ENSG00000101365",1571.83780113288,-0.0203401297589738,0.0811674729267958,0.727862246888913,0.926923703429817,"IDH3B","mannosidase beta like","protein_coding"
"ENSG00000101367",5317.86859403183,-0.0105566821850092,0.128815659632747,0.890001243758409,0.980322425921148,"MAPRE1","isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta","protein_coding"
"ENSG00000101384",3565.74156030104,0.104754202010736,0.166780311771419,0.196300218034923,0.565709302577413,"JAG1","microtubule associated protein RP/EB family member 1","protein_coding"
"ENSG00000101391",638.591143694061,0.103685247489467,0.118177748770867,0.223987696387267,0.60081955368667,"CDK5RAP1","jagged canonical Notch ligand 1","protein_coding"
"ENSG00000101400",587.923378748267,0.0382584013201341,0.150845481289799,0.514536324754648,0.829698466550243,"SNTA1","CDK5RAP1 mitochondrial tRNA methylthiotransferase","protein_coding"
"ENSG00000101405",1.21409977183225,0.00611767665370453,0.157503965722496,0.679123610116375,NA,"OXT","syntrophin alpha 1","protein_coding"
"ENSG00000101407",776.074827846562,-0.320796834066876,0.163402155150337,0.0063124353029758,0.0954078003006901,"TTI1","oxytocin/neurophysin I prepropeptide","protein_coding"
"ENSG00000101412",286.122646221116,-0.0835499787660283,0.179820577886587,0.116146170428108,0.443513124783435,"E2F1","TELO2 interacting protein 1","protein_coding"
"ENSG00000101413",1069.6463786325,-0.151134560784127,0.0959134586703651,0.0548022068075333,0.308346401149637,"RPRD1B","E2F transcription factor 1","protein_coding"
"ENSG00000101417",291.736393117559,-0.0119378418177034,0.116931261523694,0.8872856851672,0.979314529035389,"PXMP4","regulation of nuclear pre-mRNA domain containing 1B","protein_coding"
"ENSG00000101421",4151.90154728771,-0.116086115920773,0.101555659491139,0.146932462881037,0.495984432634981,"CHMP4B","peroxisomal membrane protein 4","protein_coding"
"ENSG00000101425",246.604082098774,0.0233071064108482,0.154975197510785,0.563187205093353,0.853365287340695,"BPI","charged multivesicular body protein 4B","protein_coding"
"ENSG00000101439",10761.1219326673,0.0252384297225931,0.124771010032592,0.757878305964912,0.938297741924129,"CST3","bactericidal permeability increasing protein","protein_coding"
"ENSG00000101440",2.74804974746541,-0.00326504765648788,0.157630496314195,0.780845513636756,NA,"ASIP","cystatin C","protein_coding"
"ENSG00000101442",212.575105842532,-0.176896339735347,0.178158928106939,0.0787139863693784,0.371375907572475,"ACTR5","agouti signaling protein","protein_coding"
"ENSG00000101444",2715.60586895068,0.0423452497456468,0.128926799319689,0.590222667788381,0.86674867278461,"AHCY","actin related protein 5","protein_coding"
"ENSG00000101445",18.81323964577,-0.0255802094264105,0.160460330791214,0.0790862598320666,0.372536959938474,"PPP1R16B","adenosylhomocysteinase","protein_coding"
"ENSG00000101447",304.47834285215,-0.102768891302349,0.202597948535921,0.0313041010162399,0.23310174794364,"FAM83D","protein phosphatase 1 regulatory subunit 16B","protein_coding"
"ENSG00000101452",530.668519990114,0.111488108536129,0.13846129443003,0.206266748199942,0.579979210376935,"DHX35","family with sequence similarity 83 member D","protein_coding"
"ENSG00000101457",726.169875774103,-0.170955980185419,0.180119736643917,0.0864250991949338,0.388634155734638,"DNTTIP1","DEAH-box helicase 35","protein_coding"
"ENSG00000101460",407.092684922504,0.339061188044096,0.21671298221085,0.0111808853764316,0.134720747866817,"MAP1LC3A","deoxynucleotidyltransferase terminal interacting protein 1","protein_coding"
"ENSG00000101463",66.9085890276986,0.0374283308694647,0.153455668813556,0.483900805936723,0.812655507117736,"SYNDIG1","microtubule associated protein 1 light chain 3 alpha","protein_coding"
"ENSG00000101464",546.787925273128,-0.211824725897807,0.189915870912087,0.0482736214796821,0.29181580695652,"PIGU","synapse differentiation inducing 1","protein_coding"
"ENSG00000101470",7.8095370719058,0.00685295832436329,0.156670877047658,0.759204925236567,0.938694400553359,"TNNC2","phosphatidylinositol glycan anchor biosynthesis class U","protein_coding"
"ENSG00000101473",319.149082419029,0.042197900368828,0.121585061856808,0.597140849664484,0.870796369004568,"ACOT8","troponin C2, fast skeletal type","protein_coding"
"ENSG00000101474",6851.01016808954,0.0770818857063198,0.130884616853916,0.353853677225012,0.724760511182883,"APMAP","acyl-CoA thioesterase 8","protein_coding"
"ENSG00000101489",2.23417649952975,0.0015235849779971,0.157431871065106,0.91299507178143,NA,"CELF4","adipocyte plasma membrane associated protein","protein_coding"
"ENSG00000101493",1029.03533644049,-0.0250063206896396,0.137247073602386,0.720616977547684,0.924336131591104,"ZNF516","CUGBP Elav-like family member 4","protein_coding"
"ENSG00000101542",2.76386775609368,0.0117758226206771,0.158441445952539,0.228076880936831,NA,"CDH20","zinc finger protein 516","protein_coding"
"ENSG00000101544",867.262581129721,-0.198147444411915,0.134935084137286,0.0416320984311183,0.270608639802269,"ADNP2","cadherin 20","protein_coding"
"ENSG00000101546",308.329361406426,0.0926206958449555,0.127537023382008,0.278048635000553,0.656572922317901,"RBFA","ADNP homeobox 2","protein_coding"
"ENSG00000101557",3279.85442497568,-0.0736135393469554,0.133893338420746,0.369132951651355,0.73518920233582,"USP14","ribosome binding factor A","protein_coding"
"ENSG00000101558",4445.5240425734,-0.121474596033387,0.124823205208766,0.164184732820727,0.522817734699915,"VAPA","ubiquitin specific peptidase 14","protein_coding"
"ENSG00000101574",449.101444871709,-0.205345709832419,0.156216442486584,0.0451421017954189,0.281605910064228,"METTL4","VAMP associated protein A","protein_coding"
"ENSG00000101577",2955.93042497631,-0.10008407867523,0.114949572468598,0.232803762134415,0.613118700392365,"LPIN2","methyltransferase 4, N6-adenosine","protein_coding"
"ENSG00000101596",2895.60161171152,-0.388734475096652,0.0913410055482566,2.53560636434533e-06,0.000396122918402294,"SMCHD1","lipin 2","protein_coding"
"ENSG00000101605",181.181682735896,0.104286965512513,0.202264972514569,0.0408374377599557,0.268561580647774,"MYOM1","structural maintenance of chromosomes flexible hinge domain containing 1","protein_coding"
"ENSG00000101608",11607.1281224042,0.20344019826932,0.149591155068503,0.0466443906521531,0.287318031066729,"MYL12A","myomesin 1","protein_coding"
"ENSG00000101624",197.53366884133,-0.0476832237174082,0.127884139592865,0.543973549210946,0.844585394226832,"CEP76","myosin light chain 12A","protein_coding"
"ENSG00000101638",7.146347001506,0.00253876520045157,0.15718053943903,0.880006311701047,NA,"ST8SIA5","centrosomal protein 76","protein_coding"
"ENSG00000101639",1326.73688003283,-0.290269999377871,0.216470021157417,0.0204146945945872,0.18639163120047,"CEP192","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5","protein_coding"
"ENSG00000101654",1813.484472048,-0.0153156586907194,0.0907329742385766,0.8362449481794,0.962860032632568,"RNMT","centrosomal protein 192","protein_coding"
"ENSG00000101665",2113.42258909671,-0.0125332967797702,0.143346929981054,0.845966734686095,0.966214043093251,"SMAD7","RNA guanine-7 methyltransferase","protein_coding"
"ENSG00000101670",46.4238999812193,0.00896822137434539,0.153190332038665,0.820129221085646,0.956770547659308,"LIPG","SMAD family member 7","protein_coding"
"ENSG00000101680",1426.21989500157,-0.0115119368874136,0.155408186407082,0.714291660672537,0.920727103226682,"LAMA1","lipase G, endothelial type","protein_coding"
"ENSG00000101695",329.753101546848,0.108626906517706,0.203175872119223,0.0552012245504996,0.309516272061929,"RNF125","laminin subunit alpha 1","protein_coding"
"ENSG00000101745",3208.87140280076,-0.0397833182794708,0.139258720655622,0.576766060915362,0.861236076740511,"ANKRD12","ring finger protein 125","protein_coding"
"ENSG00000101751",1100.48575026744,0.0597560618439521,0.138299799216249,0.457200542906828,0.798433497916396,"POLI","ankyrin repeat domain 12","protein_coding"
"ENSG00000101752",2632.96320618876,-0.131804085187833,0.0811293853155717,0.0601802475701258,0.324236043099531,"MIB1","DNA polymerase iota","protein_coding"
"ENSG00000101773",1280.99451863958,-0.33567775192014,0.198459305929938,0.00925193537321082,0.119182082285574,"RBBP8","MIB E3 ubiquitin protein ligase 1","protein_coding"
"ENSG00000101782",3324.19918533625,0.300914784747085,0.127913519774542,0.00307537361042796,0.0614464394356951,"RIOK3","RB binding protein 8, endonuclease","protein_coding"
"ENSG00000101811",497.4450667849,-0.10574181323248,0.145637536438448,0.223542056357476,0.600597352899952,"CSTF2","RIO kinase 3","protein_coding"
"ENSG00000101825",2299.08062685286,-0.0148645515106905,0.157945481409359,0.427245259706606,0.77540324223118,"MXRA5","cleavage stimulation factor subunit 2","protein_coding"
"ENSG00000101842",2.32246454922707,0.00578019924425829,0.157617478970402,0.67232470979293,NA,"VSIG1","matrix remodeling associated 5","protein_coding"
"ENSG00000101843",1233.44152254287,0.0533525074256436,0.113883931440514,0.509367064834363,0.82653563296278,"PSMD10","V-set and immunoglobulin domain containing 1","protein_coding"
"ENSG00000101844",527.890430682321,0.169802080105079,0.132728276337152,0.0703873969143819,0.351702398355645,"ATG4A","proteasome 26S subunit, non-ATPase 10","protein_coding"
"ENSG00000101846",2182.51267862497,0.0113722993635592,0.138819240472207,0.868206915769109,0.97307554271403,"STS","autophagy related 4A cysteine peptidase","protein_coding"
"ENSG00000101849",1437.30712814879,-0.281897721323975,0.279672216641163,0.0261716679325463,0.212391595859308,"TBL1X","steroid sulfatase","protein_coding"
"ENSG00000101856",3108.15655927542,-0.0107277346993206,0.100749360709749,0.890382157077487,0.980322425921148,"PGRMC1","transducin beta like 1 X-linked","protein_coding"
"ENSG00000101868",556.325129976051,-0.812688297419144,0.228977604532065,2.01013210413213e-05,0.00186808276877346,"POLA1","progesterone receptor membrane component 1","protein_coding"
"ENSG00000101871",1451.82818870023,0.0975279524450078,0.195597402520568,0.0491624024845828,0.293839399019,"MID1","DNA polymerase alpha 1, catalytic subunit","protein_coding"
"ENSG00000101882",510.550303630401,-0.0291531747639234,0.0971571749854159,0.703810998098918,0.915660264241352,"NKAP","midline 1","protein_coding"
"ENSG00000101883",4.64329942288251,0.0107963431982077,0.157979939405782,0.444034619930513,NA,"RHOXF1","NFKB activating protein","protein_coding"
"ENSG00000101888",436.058517183919,-0.105068181317461,0.151632107822832,0.217697471116732,0.59396470514565,"NXT2","Rhox homeobox family member 1","protein_coding"
"ENSG00000101890",2.21219646645146,-0.00413392375141344,0.157715696806342,0.705655396737431,NA,"GUCY2F","nuclear transport factor 2 like export factor 2","protein_coding"
"ENSG00000101892",1.10511421286529,5.90610281168691e-05,0.158021419956104,0.974928944987764,NA,"ATP1B4","guanylate cyclase 2F, retinal","protein_coding"
"ENSG00000101901",1148.58789322806,0.0142850917123764,0.114338423563365,0.857854726201194,0.969676875862333,"ALG13","ATPase Na+/K+ transporting family member beta 4","protein_coding"
"ENSG00000101911",1046.19013282824,-0.216408620822303,0.188603484145832,0.0476244310689451,0.290100820111402,"PRPS2","ALG13 UDP-N-acetylglucosaminyltransferase subunit","protein_coding"
"ENSG00000101916",1930.85271947598,0.0351328957531543,0.162955225401005,0.0369941847898083,0.254908219300724,"TLR8","phosphoribosyl pyrophosphate synthetase 2","protein_coding"
"ENSG00000101928",844.276448346371,0.102253268913588,0.149001909921094,0.233060255907083,0.613437611844322,"MOSPD1","toll like receptor 8","protein_coding"
"ENSG00000101935",728.797739940151,-0.368803571554779,0.220869930380406,0.00800189557298695,0.109093129992503,"AMMECR1","motile sperm domain containing 1","protein_coding"
"ENSG00000101938",232.741698027646,0.0356012693619386,0.161663164119684,0.193767552028288,0.562273512964049,"CHRDL1","AMMECR nuclear protein 1","protein_coding"
"ENSG00000101940",1450.66279012114,-0.0277737554457541,0.0963345921458951,0.715256042600166,0.921241649182673,"WDR13","chordin like 1","protein_coding"
"ENSG00000101945",159.995409950339,-0.0960101356217218,0.184506188258656,0.120143154853683,0.451520997979768,"SUV39H1","WD repeat domain 13","protein_coding"
"ENSG00000101955",2099.08390477148,-0.114077020768974,0.194131133513938,0.116380864312159,0.443677842301216,"SRPX","SUV39H1 histone lysine methyltransferase","protein_coding"
"ENSG00000101966",2261.57037124498,-0.132114630004697,0.122898183730686,0.132879354311353,0.473034932693151,"XIAP","sushi repeat containing protein X-linked","protein_coding"
"ENSG00000101972",3767.19990268869,-0.421189372311847,0.103840643127732,5.75784359101323e-06,0.00072460862191904,"STAG2","X-linked inhibitor of apoptosis","protein_coding"
"ENSG00000101974",2680.26588598636,-0.128458685687184,0.165914356796887,0.154831461581626,0.507497710067386,"ATP11C","STAG2 cohesin complex component","protein_coding"
